category,gh_id,name,full_name,desc,created,last_update,size,forks,stars,language,homepage,license,topics
N/A,92489408,Reading-List,xw-hu/Reading-List,Reading list on deep learning,2017-05-26T08:28:01Z,2021-07-01T09:55:46Z,881,41,169,,,,[]
N/A,240114578,allosaurus,xinjli/allosaurus,Allosaurus is a pretrained universal phone recognizer for more than 2000 languages,2020-02-12T21:02:30Z,2021-07-01T05:33:35Z,371,24,176,Python,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['speech', 'pytorch', 'speech-recognition', 'phonetics']"
N/A,193024686,gocn_news_set,Han-Ya-Jun/gocn_news_set,爬取go中国技术社区(https://gocn.vip/topics/node18 )的每日新闻和go语言中文网（每日资讯)(https://studygolang.com/go/godaily  和  gopher Daily(https://gopher-daily.com/) 自动归档,2019-06-21T03:31:55Z,2021-07-01T07:51:21Z,11141,20,171,,https://github.com/Han-Ya-Jun/gocn_news_set,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",[]
N/A,214825497,orw,s0la/orw,Openbox Ricing Wrapper,2019-10-13T13:30:40Z,2021-06-06T04:53:24Z,7564,8,162,Shell,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}",[]
N/A,253033809,tmux-tilish,jabirali/tmux-tilish,Plugin which makes tmux work and feel like i3wm,2020-04-04T15:35:53Z,2021-06-18T10:47:02Z,131,11,161,Shell,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['tmux', 'dwm', 'i3', 'sway', 'tmux-plugins', 'i3wm', 'swaywm']"
N/A,136844850,intensity-normalization,jcreinhold/intensity-normalization,normalize the intensities of various MR image modalities,2018-06-10T21:05:58Z,2021-07-01T09:04:21Z,1658,31,166,Python,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}","['mri', 'fcm', 'neuroimaging', 'normalization', 'ravel', 'intensity-normalization', 'normalization-routines', 'zscore-normalization']"
N/A,146681848,scRNA-seq_notes,mdozmorov/scRNA-seq_notes,A list of scRNA-seq analysis tools,2018-08-30T01:59:19Z,2021-07-01T11:17:25Z,956,51,164,R,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}",[]
N/A,12339104,SOAPdenovo2,aquaskyline/SOAPdenovo2,Next generation sequencing reads de novo assembler.,2013-08-24T06:11:01Z,2021-06-13T16:36:55Z,2190,58,159,C,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['bioinformatics', 'genome', 'assembly', 'computational-biology', 'soapdenovo']"
N/A,13309248,dotfiles,rasendubi/dotfiles,My dotfiles,2013-10-03T20:38:16Z,2021-06-27T00:29:53Z,1926,90,158,Nix,,,"['dotfiles', 'nixos', 'emacs-configuration', 'nix-dotfiles', 'org-mode-configuration']"
N/A,30035366,wannier_tools,quanshengwu/wannier_tools,WannierTools: An open-source software package for novel topological materials. Full documentation:,2015-01-29T18:46:09Z,2021-07-01T02:18:07Z,154941,96,158,Fortran,http://www.wanniertools.org,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['physics', 'tight-binding', 'condensed-matter', 'topological-numbers', 'topological-surface-states', 'wannier90', 'topological-materials', 'topological-insulator', 'weyl-semimetal', 'nodal-line', 'dirac-semimetal']"
N/A,36033248,parasail,jeffdaily/parasail,Pairwise Sequence Alignment Library,2015-05-21T19:31:17Z,2021-06-26T21:28:22Z,16344,22,158,C,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}",[]
N/A,10261631,mETL,ceumicrodata/mETL,mito ETL tool,2013-05-24T07:43:05Z,2021-05-31T09:07:17Z,7794,38,154,Python,,,"['python', 'pipeline', 'etl', 'data-integration', 'etl-framework']"
N/A,39019649,node-image-steam,asilvas/node-image-steam,"A simple, fast, and highly customizable on-the-fly image manipulation web server built atop Node.js",2015-07-13T15:11:18Z,2021-06-30T07:30:42Z,40222,25,154,JavaScript,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}",[]
N/A,11652859,dsp,bmc0/dsp,An audio processing program with an interactive mode.,2013-07-25T05:43:35Z,2021-06-17T02:13:54Z,529,19,154,C,,"{'key': 'isc', 'name': 'ISC License', 'spdx_id': 'ISC', 'url': 'https://api.github.com/licenses/isc', 'node_id': 'MDc6TGljZW5zZTEw'}",[]
N/A,219824411,Liftoff,agshumate/Liftoff,An accurate GFF3/GTF lift over pipeline,2019-11-05T18:33:50Z,2021-06-29T10:20:14Z,43850,22,157,Python,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}",[]
N/A,87567927,rambdax,selfrefactor/rambdax,Extended version of Rambda ,2017-04-07T16:54:26Z,2021-06-15T13:49:46Z,6370,18,153,TypeScript,https://selfrefactor.github.io/rambdax,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['functional-programming', 'utils', 'ramda', 'lodash', 'rambda']"
N/A,161580209,news-corpus,binhvq/news-corpus,Corpus tiếng việt,2018-12-13T03:43:16Z,2021-06-29T02:16:19Z,109,44,159,,,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",[]
N/A,1890524,sunrise-commander,sunrise-commander/sunrise-commander,Twin-pane file manager for Emacs based on Dired and inspired by Midnight Commander,2011-06-13T19:09:24Z,2021-06-09T13:18:02Z,1959,27,151,Emacs Lisp,http://www.emacswiki.org/emacs/Sunrise_Commander,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}",[]
N/A,170899883,freenom-script,mkorthof/freenom-script,Freenom.com Domain Renewal and Dynamic DNS script,2019-02-15T17:04:30Z,2021-06-18T11:44:48Z,497,42,152,Shell,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['bash', 'domain', 'dyndns', 'bash-script', 'freenom']"
N/A,318522019,awesome-offline-rl,hanjuku-kaso/awesome-offline-rl,An index of algorithms for offline reinforcement learning (offline-rl),2020-12-04T13:17:38Z,2021-06-30T07:56:15Z,72,12,164,,,,"['awesome', 'research', 'reinforcement-learning', 'awesome-list', 'off-policy-evaluation', 'offline-rl']"
N/A,193679288,hatespeechdata,leondz/hatespeechdata,Hate speech data,2019-06-25T09:40:51Z,2021-06-14T16:38:32Z,202,30,149,,http://hatespeechdata.com,,[]
N/A,244388896,vb4c,dcchambers/vb4c,vb4c has been archived - please direct all conversation to the original cVim project page: https://github.com/1995eaton/chromium-vim,2020-03-02T14:17:38Z,2021-05-16T09:52:44Z,3447,12,149,JavaScript,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}",[]
N/A,5335709,u-boot,hardkernel/u-boot,u-boot for odroid,2012-08-08T01:28:07Z,2021-06-29T05:12:48Z,204769,151,148,C,,,[]
N/A,69000214,kahypar,kahypar/kahypar,KaHyPar (Karlsruhe Hypergraph Partitioning) is a multilevel hypergraph partitioning framework providing direct k-way and recursive bisection based partitioning algorithms that compute solutions of very high quality.,2016-09-23T07:23:25Z,2021-06-24T21:07:30Z,139390,38,147,C++,http://www.kahypar.org,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['cpp', 'graph', 'graph-algorithms', 'graphs', 'partitioning-algorithms', 'evolutionary-algorithms', 'partitioning', 'hypergraph-partitioning', 'algorithm-engineering', 'graph-partitioning', 'hypergraph', 'hypergraphs', 'papers-with-code']"
N/A,138149915,python-cfonts,frostming/python-cfonts,Sexy fonts for the console,2018-06-21T09:33:57Z,2021-06-28T18:37:10Z,351,8,147,Python,https://python-cfonts.fming.dev,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['cli', 'command-line-app', 'click', 'command-line-tools', 'terminal-colors']"
N/A,262618820,calibredb.el,chenyanming/calibredb.el,Emacs calibre client - An Ebook Management Solution in Emacs. ,2020-05-09T17:04:29Z,2021-06-27T19:04:07Z,12567,7,147,Emacs Lisp,https://calibredb.hkvim.com/,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}",[]
N/A,81419789,Text-Analytics,pilsung-kang/Text-Analytics,Unstructured Data Analysis (Graduate) @Korea University,2017-02-09T06:57:01Z,2021-06-30T05:11:22Z,432425,77,149,,,,[]
N/A,107566540,GeoMLA,thengl/GeoMLA,Machine Learning algorithms for spatial and spatiotemporal data,2017-10-19T15:43:45Z,2021-06-22T05:42:37Z,257254,65,146,R,,"{'key': 'gpl-2.0', 'name': 'GNU General Public License v2.0', 'spdx_id': 'GPL-2.0', 'url': 'https://api.github.com/licenses/gpl-2.0', 'node_id': 'MDc6TGljZW5zZTg='}",[]
N/A,23496638,corvusskk,nathancorvussolis/corvusskk,▽▼ SKK-like Japanese Input Method Editor for Windows,2014-08-30T17:12:29Z,2021-06-29T20:30:52Z,17991,11,144,C,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}","['windows', 'skk', 'ime']"
N/A,29583753,POCDriver,johnlpage/POCDriver,Workload Driver for MongoDB in Java,2015-01-21T10:07:20Z,2021-05-21T14:08:48Z,26358,72,142,Java,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}",[]
N/A,44215592,nhc,mej/nhc,LBNL Node Health Check,2015-10-14T01:12:00Z,2021-07-01T07:26:04Z,493,52,140,Shell,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}",[]
N/A,45663369,u-boot,rockchip-linux/u-boot,U-Boot tree  for pending commits,2015-11-06T06:20:01Z,2021-06-30T11:27:40Z,175668,218,142,C,,,[]
N/A,295310570,emacs-gtd,rougier/emacs-gtd,Get Things Done with Emacs,2020-09-14T05:13:13Z,2021-06-30T11:30:06Z,143,13,143,CSS,https://www.labri.fr/perso/nrougier/GTD/index.html,,"['emacs', 'gtd', 'emacs-lisp', 'emacs-configuration', 'org-mode']"
N/A,73858056,useful-crypto-resources,claucece/useful-crypto-resources,A place for useful crypto-related resources plus some of my fav stuff,2016-11-15T21:46:09Z,2021-06-22T05:42:16Z,719,20,137,,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['security', 'cryptography', 'otr', 'elliptic-curves']"
N/A,118067531,CCM-site,brendenlake/CCM-site,NYU PSYCH-GA 3405.002 / DS-GS 3001.006 :  Computational cognitive modeling,2018-01-19T02:46:42Z,2021-06-20T12:14:06Z,646012,56,138,Jupyter Notebook,,,[]
N/A,72052375,SGDLibrary,hiroyuki-kasai/SGDLibrary,MATLAB/Octave library for stochastic optimization algorithms: Version 1.0.20,2016-10-26T23:16:18Z,2021-06-09T10:47:02Z,32874,68,136,MATLAB,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['machine-learning', 'big-data', 'optimization', 'matlab', 'linear-regression', 'machine-learning-algorithms', 'sgd', 'classification', 'logistic-regression', 'gradient', 'optimization-algorithms', 'online-learning', 'gradient-descent-algorithm', 'variance-reduction', 'stochastic-gradient-descent', 'newtons-method', 'stochastic-optimization-algorithms', 'quasi-newton', 'softmax-classification', 'svrg']"
N/A,61329351,wannier90,wannier-developers/wannier90,Official repository of the Wannier90 code,2016-06-16T22:18:20Z,2021-06-17T01:00:15Z,979949,91,137,Roff,http://www.wannier.org,"{'key': 'gpl-2.0', 'name': 'GNU General Public License v2.0', 'spdx_id': 'GPL-2.0', 'url': 'https://api.github.com/licenses/gpl-2.0', 'node_id': 'MDc6TGljZW5zZTg='}",['wannier90']
N/A,172519084,chars2vec,IntuitionEngineeringTeam/chars2vec,Character-based word embeddings model based on RNN for handling real world texts,2019-02-25T14:15:48Z,2021-06-12T12:42:52Z,7941,28,136,Python,,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}","['natural-language-processing', 'embeddings', 'language-model', 'natural-language-understanding']"
N/A,87974626,Valhalla,Hucaru/Valhalla,A Golang MapleStory (v28) server,2017-04-11T20:05:46Z,2021-06-26T09:23:59Z,11722,35,136,Go,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['go', 'docker', 'golang', 'maplestory', 'mmorpg', 'game-server', 'mmorpg-server']"
N/A,10103350,bifrost,pmelsted/bifrost,Bifrost: Highly parallel construction and indexing of colored and compacted de Bruijn graphs,2013-05-16T14:44:43Z,2021-06-23T19:41:18Z,4981,13,135,C++,,"{'key': 'bsd-2-clause', 'name': 'BSD 2-Clause ""Simplified"" License', 'spdx_id': 'BSD-2-Clause', 'url': 'https://api.github.com/licenses/bsd-2-clause', 'node_id': 'MDc6TGljZW5zZTQ='}",[]
N/A,37359728,glvis,GLVis/glvis,Lightweight OpenGL tool for accurate and flexible finite element visualization,2015-06-13T05:48:13Z,2021-06-21T15:24:12Z,16334,32,135,C++,http://glvis.org,"{'key': 'bsd-3-clause', 'name': 'BSD 3-Clause ""New"" or ""Revised"" License', 'spdx_id': 'BSD-3-Clause', 'url': 'https://api.github.com/licenses/bsd-3-clause', 'node_id': 'MDc6TGljZW5zZTU='}","['visualization', 'opengl', 'data-viz', 'finite-elements', 'computational-science', 'radiuss']"
N/A,187529065,kcc,kparc/kcc,k crash course,2019-05-19T21:17:25Z,2021-06-24T02:29:50Z,12653,17,135,,https://hackmd.io/BLKPyDRiSfiVTH7g6Jq1sw?edit,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['types', 'functions', 'style', 'k', 'vectors', 'nsl']"
N/A,178642682,bcpd,ohirose/bcpd,Bayesian Coherent Point Drift (BCPD/BCPD++); Source Code Available ,2019-03-31T04:34:00Z,2021-06-17T06:07:36Z,14115,16,134,C,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8985307,,"['matching', 'kd-tree', 'point-cloud', 'outlier-detection', 'bayesian-inference', 'unsupervised-learning', 'gaussian-processes', 'variational-inference', 'bayesian-statistics', 'shape-analysis', 'nystrom', 'approximate-inference', 'gaussian-process-regression', 'point-cloud-registration', 'shape-matching', 'rigid-registration', 'non-rigid-registration', 'downsampling', 'point-set-registration', 'shape-deformation']"
N/A,127798941,irc-slack,insomniacslk/irc-slack,IRC-to-Slack gateway,2018-04-02T18:55:41Z,2021-06-28T15:36:22Z,471,16,134,Go,,"{'key': 'bsd-3-clause', 'name': 'BSD 3-Clause ""New"" or ""Revised"" License', 'spdx_id': 'BSD-3-Clause', 'url': 'https://api.github.com/licenses/bsd-3-clause', 'node_id': 'MDc6TGljZW5zZTU='}","['slack', 'irc', 'gateway', 'irssi', 'weechat', 'irc-client', 'slack-team', 'irc-slack']"
N/A,17359115,a,fmtn/a,ActiveMQ CLI testing and message management,2014-03-03T08:03:04Z,2021-06-26T18:59:11Z,432,44,133,Java,,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}","['amqp', 'jms', 'activemq', 'artemis']"
N/A,145570790,BRAKER,Gaius-Augustus/BRAKER,BRAKER is a pipeline for fully automated prediction of protein coding gene structures with GeneMark-ES/ET and AUGUSTUS in novel eukaryotic genomes,2018-08-21T13:53:18Z,2021-07-01T06:28:42Z,117221,46,133,Perl,,"{'key': 'other', 'name': 'Other', 'spdx_id': 'NOASSERTION', 'url': None, 'node_id': 'MDc6TGljZW5zZTA='}",[]
N/A,262365848,mugur,mihaiolteanu/mugur,Configurator for QMK compatible keyboards,2020-05-08T15:55:42Z,2021-06-02T20:48:27Z,342,7,132,Emacs Lisp,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['keyboard', 'emacs', 'qmk', 'ergodox', 'programmable-keyboard', 'qmk-configurator']"
N/A,18557069,dotfiles,IvanMalison/dotfiles,"Configuration files for XMonad, Emacs, NixOS, Taffybar and more.",2014-04-08T12:18:51Z,2021-06-30T03:01:48Z,38455,15,133,Python,http://ivanmalison.github.io/dotfiles/,,"['python', 'linux', 'shell', 'dotfiles', 'zsh', 'github-pages', 'haskell', 'nix', 'emacs', 'travis-ci', 'nixos', 'orgmode', 'arch-linux', 'emacs-configuration', 'xmonad', 'window-manager', 'literate-programming', 'tiling-window-manager', 'nix-dotfiles', 'taffybar']"
N/A,53537573,vscode-atom-keybindings,microsoft/vscode-atom-keybindings,Port of Atom Keybindings for VS Code. ,2016-03-09T22:48:25Z,2021-06-05T23:24:19Z,2273,60,130,JavaScript,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}",[]
N/A,283188495,matrix-commander,8go/matrix-commander,simple but convenient CLI-based Matrix client app for sending and receiving,2020-07-28T11:11:15Z,2021-06-25T20:19:45Z,1920,15,133,Python,,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'spdx_id': 'GPL-3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'node_id': 'MDc6TGljZW5zZTk='}","['python', 'chat', 'cli', 'client', 'tool', 'messaging', 'matrix', 'receive', 'python3', 'send', 'listen', 'im', 'publish', 'command-line-tool', 'matrix-nio']"
N/A,146819401,array,dsharlet/array,C++ multidimensional arrays in the spirit of the STL,2018-08-31T00:02:10Z,2021-06-28T21:21:21Z,10799,5,130,C++,,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}","['performance', 'cpp', 'cpp14', 'template-metaprogramming', 'header-only', 'stl-containers', 'tensors', 'multidimensional-arrays']"
N/A,258129814,GNN4Traffic,jwwthu/GNN4Traffic,This is the repository for the collection of Graph Neural Network for Traffic Forecasting.,2020-04-23T07:40:40Z,2021-07-01T10:20:48Z,4436,35,118,,,,[]
N/A,329646826,Pentest101,ffffffff0x/Pentest101,每周(也许不)分享一些关于渗透测试的知识点,2021-01-14T14:54:59Z,2021-06-28T21:42:47Z,215,11,118,,,,"['bypass', 'ffffffff0x']"
N/A,107665026,elliptic-php,simplito/elliptic-php,"Fast, general Elliptic Curve Cryptography library. Supports curves used in Bitcoin, Ethereum and other cryptocurrencies (secp256k1, ed25519, ..)",2017-10-20T10:28:20Z,2021-06-30T01:35:50Z,921,34,110,PHP,,"{'key': 'mit', 'name': 'MIT License', 'spdx_id': 'MIT', 'url': 'https://api.github.com/licenses/mit', 'node_id': 'MDc6TGljZW5zZTEz'}","['library', 'cryptography', 'web', 'ecc']"
N/A,187029955,metaheuristics,thieu1995/metaheuristics,Implement the-state-of-the-art meta-heuristic algorithms using python (numpy),2019-05-16T13:07:01Z,2021-06-28T07:19:53Z,18184,48,114,Python,,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'spdx_id': 'Apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}","['genetic-algorithm', 'particle-swarm-optimization', 'artificial-bee-colony', 'differential-evolution-optimization', 'cat-swarm-optimization', 'bacterial-foraging-optimization', 'coral-reefs-optimization', 'whale-optimization', 'tug-of-war-optimization', 'queue-search-algorithm', 'pathfinder-algorithm', 'atom-search-optimization', 'butterfly-optimization', 'seagull-optimization', 'mouth-brooding-fish-algorithm', 'sailfish-optimizer', 'harris-hawks-optimization', 'the-sailfish-optimizer', 'nuclear-reaction-optimization', 'sandpiper-optimization-algorithm']"
